DATA,,,,,,,,,
key,data,,,,,,,,
token_name,Maps.me,,,,,,,,
token_symbol,MAPS,,,,,,,,
start_date,01/12/2021,,,,,,,,
start_tokens,10000000000,,,,,,,,
emission_schedule,1D,,,,,,,,
emission_type,linear_unlock,,,,,,,,
emission_incentive,,,,,,,,,
DISTRIBUTION,,,,,,,,,
entity,Private Sale,IEO and Initial Liquidity,Serum Community Fund,MAPS Community Fund,Liquidity & Token Growth,Ecosystem Partners,Project Builders,Technology & Product,Ecosystem Growth & Marketing
type,percentage,percentage,percentage,percentage,percentage,percentage,percentage,percentage,percentage
group,investor,public,ecosystem,ecosystem,foundation,ecosystem,team_advisors,team_advisors,ecosystem
emission,unlock,unlock,unlock,unlock,unlock,unlock,unlock,unlock,unlock
t1947,3.60858,5,14.85173,14.99088,3.60858,7.21715,10.82573,7.21715,7.63458
t1948,3.61086,5,14.86017,14.99909,3.61086,7.22172,10.83257,7.22172,7.63846
t1949,3.61314,5,14.86861,15.0073,3.61314,7.22628,10.83942,7.22628,7.64234
t1950,3.61542,5,14.87705,15.01551,3.61542,7.23084,10.84626,7.23084,7.64621
t1951,3.6177,5,14.88549,15.02372,3.6177,7.2354,10.8531,7.2354,7.65009
t1952,3.61998,5,14.89393,15.03193,3.61998,7.23996,10.85995,7.23996,7.65397
t1953,3.62226,5,14.90237,15.04015,3.62226,7.24453,10.86679,7.24453,7.65785
t1954,3.62454,5,14.91081,15.04836,3.62454,7.24909,10.87363,7.24909,7.66172
t1955,3.62682,5,14.91925,15.05657,3.62682,7.25365,10.88047,7.25365,7.6656
t1956,3.62911,5,14.92769,15.06478,3.62911,7.25821,10.88732,7.25821,7.66948
t1957,3.63139,5,14.93613,15.07299,3.63139,7.26277,10.89416,7.26277,7.67336
t1958,3.63367,5,14.94457,15.0812,3.63367,7.26734,10.901,7.26734,7.67724
t1959,3.63595,5,14.95301,15.08942,3.63595,7.2719,10.90785,7.2719,7.68111
t1960,3.63823,5,14.96145,15.09763,3.63823,7.27646,10.91469,7.27646,7.68499
t1961,3.64051,5,14.96989,15.10584,3.64051,7.28102,10.92153,7.28102,7.68887
t1962,3.64279,5,14.97833,15.11405,3.64279,7.28558,10.92838,7.28558,7.69275
t1963,3.64507,5,14.98677,15.12226,3.64507,7.29015,10.93522,7.29015,7.69662
t1964,3.64735,5,14.99521,15.13047,3.64735,7.29471,10.94206,7.29471,7.7005
t1965,3.64964,5,15.00365,15.13869,3.64964,7.29927,10.94891,7.29927,7.70438
t1966,3.65192,5,15.01209,15.1469,3.65192,7.30383,10.95575,7.30383,7.70826
t1967,3.6542,5,15.02053,15.15511,3.6542,7.30839,10.96259,7.30839,7.71214
t1968,3.65648,5,15.02897,15.16332,3.65648,7.31296,10.96943,7.31296,7.71601
t1969,3.65876,5,15.03741,15.17153,3.65876,7.31752,10.97628,7.31752,7.71989
t1970,3.66104,5,15.04585,15.17974,3.66104,7.32208,10.98312,7.32208,7.72377
t1971,3.66332,5,15.05429,15.18796,3.66332,7.32664,10.98996,7.32664,7.72765
t1972,3.6656,5,15.06273,15.19617,3.6656,7.3312,10.99681,7.3312,7.73152
t1973,3.66788,5,15.07117,15.20438,3.66788,7.33577,11.00365,7.33577,7.7354
t1974,3.67016,5,15.07961,15.21259,3.67016,7.34033,11.01049,7.34033,7.73928
t1975,3.67245,5,15.08805,15.2208,3.67245,7.34489,11.01734,7.34489,7.74316
t1976,3.67473,5,15.09649,15.22901,3.67473,7.34945,11.02418,7.34945,7.74703
t1977,3.67701,5,15.10493,15.23723,3.67701,7.35401,11.03102,7.35401,7.75091
t1978,3.67929,5,15.11337,15.24544,3.67929,7.35858,11.03786,7.35858,7.75479
t1979,3.68157,5,15.12181,15.25365,3.68157,7.36314,11.04471,7.36314,7.75867
t1980,3.68385,5,15.13025,15.26186,3.68385,7.3677,11.05155,7.3677,7.76255
t1981,3.68613,5,15.13869,15.27007,3.68613,7.37226,11.05839,7.37226,7.76642
t1982,3.68841,5,15.14713,15.27828,3.68841,7.37682,11.06524,7.37682,7.7703
t1983,3.69069,5,15.15557,15.2865,3.69069,7.38139,11.07208,7.38139,7.77418
t1984,3.69297,5,15.16401,15.29471,3.69297,7.38595,11.07892,7.38595,7.77806
t1985,3.69526,5,15.17245,15.30292,3.69526,7.39051,11.08577,7.39051,7.78193
t1986,3.69754,5,15.18089,15.31113,3.69754,7.39507,11.09261,7.39507,7.78581
t1987,3.69982,5,15.18932,15.31934,3.69982,7.39964,11.09945,7.39964,7.78969
t1988,3.7021,5,15.19776,15.32755,3.7021,7.4042,11.1063,7.4042,7.79357
t1989,3.70438,5,15.2062,15.33577,3.70438,7.40876,11.11314,7.40876,7.79745
t1990,3.70666,5,15.21464,15.34398,3.70666,7.41332,11.11998,7.41332,7.80132
t1991,3.70894,5,15.22308,15.35219,3.70894,7.41788,11.12682,7.41788,7.8052
t1992,3.71122,5,15.23152,15.3604,3.71122,7.42245,11.13367,7.42245,7.80908
t1993,3.7135,5,15.23996,15.36861,3.7135,7.42701,11.14051,7.42701,7.81296
t1994,3.71578,5,15.2484,15.37682,3.71578,7.43157,11.14735,7.43157,7.81683
t1995,3.71807,5,15.25684,15.38504,3.71807,7.43613,11.1542,7.43613,7.82071
t1996,3.72035,5,15.26528,15.39325,3.72035,7.44069,11.16104,7.44069,7.82459
t1997,3.72263,5,15.27372,15.40146,3.72263,7.44526,11.16788,7.44526,7.82847
t1998,3.72491,5,15.28216,15.40967,3.72491,7.44982,11.17473,7.44982,7.83234
t1999,3.72719,5,15.2906,15.41788,3.72719,7.45438,11.18157,7.45438,7.83622
t2000,3.72947,5,15.29904,15.42609,3.72947,7.45894,11.18841,7.45894,7.8401
t2001,3.73175,5,15.30748,15.43431,3.73175,7.4635,11.19526,7.4635,7.84398
t2002,3.73403,5,15.31592,15.44252,3.73403,7.46807,11.2021,7.46807,7.84786
t2003,3.73631,5,15.32436,15.45073,3.73631,7.47263,11.20894,7.47263,7.85173
t2004,3.73859,5,15.3328,15.45894,3.73859,7.47719,11.21578,7.47719,7.85561
t2005,3.74088,5,15.34124,15.46715,3.74088,7.48175,11.22263,7.48175,7.85949
t2006,3.74316,5,15.34968,15.47536,3.74316,7.48631,11.22947,7.48631,7.86337
t2007,3.74544,5,15.35812,15.48358,3.74544,7.49088,11.23631,7.49088,7.86724
t2008,3.74772,5,15.36656,15.49179,3.74772,7.49544,11.24316,7.49544,7.87112
t2009,3.75,5,15.375,15.5,3.75,7.5,11.25,7.5,7.875
t2010,3.75228,5,15.38344,15.50821,3.75228,7.50456,11.25684,7.50456,7.87888
t2011,3.75456,5,15.39188,15.51642,3.75456,7.50912,11.26369,7.50912,7.88276
t2012,3.75684,5,15.40032,15.52464,3.75684,7.51369,11.27053,7.51369,7.88663
t2013,3.75912,5,15.40876,15.53285,3.75912,7.51825,11.27737,7.51825,7.89051
t2014,3.76141,5,15.4172,15.54106,3.76141,7.52281,11.28422,7.52281,7.89439
t2015,3.76369,5,15.42564,15.54927,3.76369,7.52737,11.29106,7.52737,7.89827
t2016,3.76597,5,15.43408,15.55748,3.76597,7.53193,11.2979,7.53193,7.90214
t2017,3.76825,5,15.44252,15.56569,3.76825,7.5365,11.30474,7.5365,7.90602
t2018,3.77053,5,15.45096,15.57391,3.77053,7.54106,11.31159,7.54106,7.9099
t2019,3.77281,5,15.4594,15.58212,3.77281,7.54562,11.31843,7.54562,7.91378
t2020,3.77509,5,15.46784,15.59033,3.77509,7.55018,11.32527,7.55018,7.91766
t2021,3.77737,5,15.47628,15.59854,3.77737,7.55474,11.33212,7.55474,7.92153
t2022,3.77965,5,15.48472,15.60675,3.77965,7.55931,11.33896,7.55931,7.92541
t2023,3.78193,5,15.49316,15.61496,3.78193,7.56387,11.3458,7.56387,7.92929
t2024,3.78422,5,15.5016,15.62318,3.78422,7.56843,11.35265,7.56843,7.93317
t2025,3.7865,5,15.51004,15.63139,3.7865,7.57299,11.35949,7.57299,7.93704
t2026,3.78878,5,15.51848,15.6396,3.78878,7.57755,11.36633,7.57755,7.94092
t2027,3.79106,5,15.52692,15.64781,3.79106,7.58212,11.37318,7.58212,7.9448
t2028,3.79334,5,15.53536,15.65602,3.79334,7.58668,11.38002,7.58668,7.94868
t2029,3.79562,5,15.5438,15.66423,3.79562,7.59124,11.38686,7.59124,7.95255
t2030,3.7979,5,15.55224,15.67245,3.7979,7.5958,11.3937,7.5958,7.95643
t2031,3.80018,5,15.56068,15.68066,3.80018,7.60036,11.40055,7.60036,7.96031
t2032,3.80246,5,15.56911,15.68887,3.80246,7.60493,11.40739,7.60493,7.96419
t2033,3.80474,5,15.57755,15.69708,3.80474,7.60949,11.41423,7.60949,7.96807
t2034,3.80703,5,15.58599,15.70529,3.80703,7.61405,11.42108,7.61405,7.97194
t2035,3.80931,5,15.59443,15.7135,3.80931,7.61861,11.42792,7.61861,7.97582
t2036,3.81159,5,15.60287,15.72172,3.81159,7.62318,11.43476,7.62318,7.9797
t2037,3.81387,5,15.61131,15.72993,3.81387,7.62774,11.44161,7.62774,7.98358
t2038,3.81615,5,15.61975,15.73814,3.81615,7.6323,11.44845,7.6323,7.98745
t2039,3.81843,5,15.62819,15.74635,3.81843,7.63686,11.45529,7.63686,7.99133
t2040,3.82071,5,15.63663,15.75456,3.82071,7.64142,11.46214,7.64142,7.99521
t2041,3.82299,5,15.64507,15.76277,3.82299,7.64599,11.46898,7.64599,7.99909
t2042,3.82527,5,15.65351,15.77099,3.82527,7.65055,11.47582,7.65055,8.00297
t2043,3.82755,5,15.66195,15.7792,3.82755,7.65511,11.48266,7.65511,8.00684
t2044,3.82984,5,15.67039,15.78741,3.82984,7.65967,11.48951,7.65967,8.01072
t2045,3.83212,5,15.67883,15.79562,3.83212,7.66423,11.49635,7.66423,8.0146
t2046,3.8344,5,15.68727,15.80383,3.8344,7.6688,11.50319,7.6688,8.01848
t2047,3.83668,5,15.69571,15.81204,3.83668,7.67336,11.51004,7.67336,8.02235
t2048,3.83896,5,15.70415,15.82026,3.83896,7.67792,11.51688,7.67792,8.02623
t2049,3.84124,5,15.71259,15.82847,3.84124,7.68248,11.52372,7.68248,8.03011
t2050,3.84352,5,15.72103,15.83668,3.84352,7.68704,11.53057,7.68704,8.03399
t2051,3.8458,5,15.72947,15.84489,3.8458,7.69161,11.53741,7.69161,8.03786
t2052,3.84808,5,15.73791,15.8531,3.84808,7.69617,11.54425,7.69617,8.04174
t2053,3.85036,5,15.74635,15.86131,3.85036,7.70073,11.55109,7.70073,8.04562
t2054,3.85265,5,15.75479,15.86953,3.85265,7.70529,11.55794,7.70529,8.0495
t2055,3.85493,5,15.76323,15.87774,3.85493,7.70985,11.56478,7.70985,8.05338
t2056,3.85721,5,15.77167,15.88595,3.85721,7.71442,11.57162,7.71442,8.05725
t2057,3.85949,5,15.78011,15.89416,3.85949,7.71898,11.57847,7.71898,8.06113
t2058,3.86177,5,15.78855,15.90237,3.86177,7.72354,11.58531,7.72354,8.06501
t2059,3.86405,5,15.79699,15.91058,3.86405,7.7281,11.59215,7.7281,8.06889
t2060,3.86633,5,15.80543,15.9188,3.86633,7.73266,11.599,7.73266,8.07276
t2061,3.86861,5,15.81387,15.92701,3.86861,7.73723,11.60584,7.73723,8.07664
t2062,3.87089,5,15.82231,15.93522,3.87089,7.74179,11.61268,7.74179,8.08052
t2063,3.87318,5,15.83075,15.94343,3.87318,7.74635,11.61953,7.74635,8.0844
t2064,3.87546,5,15.83919,15.95164,3.87546,7.75091,11.62637,7.75091,8.08828
t2065,3.87774,5,15.84763,15.95985,3.87774,7.75547,11.63321,7.75547,8.09215
t2066,3.88002,5,15.85607,15.96807,3.88002,7.76004,11.64005,7.76004,8.09603
t2067,3.8823,5,15.86451,15.97628,3.8823,7.7646,11.6469,7.7646,8.09991
t2068,3.88458,5,15.87295,15.98449,3.88458,7.76916,11.65374,7.76916,8.10379
t2069,3.88686,5,15.88139,15.9927,3.88686,7.77372,11.66058,7.77372,8.10766
t2070,3.88914,5,15.88983,16.00091,3.88914,7.77828,11.66743,7.77828,8.11154
t2071,3.89142,5,15.89827,16.00912,3.89142,7.78285,11.67427,7.78285,8.11542
t2072,3.8937,5,15.90671,16.01734,3.8937,7.78741,11.68111,7.78741,8.1193
t2073,3.89599,5,15.91515,16.02555,3.89599,7.79197,11.68796,7.79197,8.12318
t2074,3.89827,5,15.92359,16.03376,3.89827,7.79653,11.6948,7.79653,8.12705
t2075,3.90055,5,15.93203,16.04197,3.90055,7.80109,11.70164,7.80109,8.13093
t2076,3.90283,5,15.94047,16.05018,3.90283,7.80566,11.70849,7.80566,8.13481
t2077,3.90511,5,15.94891,16.05839,3.90511,7.81022,11.71533,7.81022,8.13869
t2078,3.90739,5,15.95734,16.06661,3.90739,7.81478,11.72217,7.81478,8.14256
t2079,3.90967,5,15.96578,16.07482,3.90967,7.81934,11.72901,7.81934,8.14644
t2080,3.91195,5,15.97422,16.08303,3.91195,7.82391,11.73586,7.82391,8.15032
t2081,3.91423,5,15.98266,16.09124,3.91423,7.82847,11.7427,7.82847,8.1542
t2082,3.91651,5,15.9911,16.09945,3.91651,7.83303,11.74954,7.83303,8.15807
t2083,3.9188,5,15.99954,16.10766,3.9188,7.83759,11.75639,7.83759,8.16195
t2084,3.92108,5,16.00798,16.11588,3.92108,7.84215,11.76323,7.84215,8.16583
t2085,3.92336,5,16.01642,16.12409,3.92336,7.84672,11.77007,7.84672,8.16971
t2086,3.92564,5,16.02486,16.1323,3.92564,7.85128,11.77692,7.85128,8.17359
t2087,3.92792,5,16.0333,16.14051,3.92792,7.85584,11.78376,7.85584,8.17746
t2088,3.9302,5,16.04174,16.14872,3.9302,7.8604,11.7906,7.8604,8.18134
t2089,3.93248,5,16.05018,16.15693,3.93248,7.86496,11.79745,7.86496,8.18522
t2090,3.93476,5,16.05862,16.16515,3.93476,7.86953,11.80429,7.86953,8.1891
t2091,3.93704,5,16.06706,16.17336,3.93704,7.87409,11.81113,7.87409,8.19297
t2092,3.93932,5,16.0755,16.18157,3.93932,7.87865,11.81797,7.87865,8.19685
t2093,3.94161,5,16.08394,16.18978,3.94161,7.88321,11.82482,7.88321,8.20073
t2094,3.94389,5,16.09238,16.19799,3.94389,7.88777,11.83166,7.88777,8.20461
t2095,3.94617,5,16.10082,16.2062,3.94617,7.89234,11.8385,7.89234,8.20849
t2096,3.94845,5,16.10926,16.21442,3.94845,7.8969,11.84535,7.8969,8.21236
t2097,3.95073,5,16.1177,16.22263,3.95073,7.90146,11.85219,7.90146,8.21624
t2098,3.95301,5,16.12614,16.23084,3.95301,7.90602,11.85903,7.90602,8.22012
t2099,3.95529,5,16.13458,16.23905,3.95529,7.91058,11.86588,7.91058,8.224
t2100,3.95757,5,16.14302,16.24726,3.95757,7.91515,11.87272,7.91515,8.22787
t2101,3.95985,5,16.15146,16.25547,3.95985,7.91971,11.87956,7.91971,8.23175
t2102,3.96214,5,16.1599,16.26369,3.96214,7.92427,11.88641,7.92427,8.23563
t2103,3.96442,5,16.16834,16.2719,3.96442,7.92883,11.89325,7.92883,8.23951
t2104,3.9667,5,16.17678,16.28011,3.9667,7.93339,11.90009,7.93339,8.24339
t2105,3.96898,5,16.18522,16.28832,3.96898,7.93796,11.90693,7.93796,8.24726
t2106,3.97126,5,16.19366,16.29653,3.97126,7.94252,11.91378,7.94252,8.25114
t2107,3.97354,5,16.2021,16.30474,3.97354,7.94708,11.92062,7.94708,8.25502
t2108,3.97582,5,16.21054,16.31296,3.97582,7.95164,11.92746,7.95164,8.2589
t2109,3.9781,5,16.21898,16.32117,3.9781,7.9562,11.93431,7.9562,8.26277
t2110,3.98038,5,16.22742,16.32938,3.98038,7.96077,11.94115,7.96077,8.26665
t2111,3.98266,5,16.23586,16.33759,3.98266,7.96533,11.94799,7.96533,8.27053
t2112,3.98495,5,16.2443,16.3458,3.98495,7.96989,11.95484,7.96989,8.27441
t2113,3.98723,5,16.25274,16.35401,3.98723,7.97445,11.96168,7.97445,8.27828
t2114,3.98951,5,16.26118,16.36223,3.98951,7.97901,11.96852,7.97901,8.28216
t2115,3.99179,5,16.26962,16.37044,3.99179,7.98358,11.97536,7.98358,8.28604
t2116,3.99407,5,16.27806,16.37865,3.99407,7.98814,11.98221,7.98814,8.28992
t2117,3.99635,5,16.2865,16.38686,3.99635,7.9927,11.98905,7.9927,8.2938
t2118,3.99863,5,16.29494,16.39507,3.99863,7.99726,11.99589,7.99726,8.29767
t2119,4.00091,5,16.30338,16.40328,4.00091,8.00182,12.00274,8.00182,8.30155
t2120,4.00319,5,16.31182,16.4115,4.00319,8.00639,12.00958,8.00639,8.30543
t2121,4.00547,5,16.32026,16.41971,4.00547,8.01095,12.01642,8.01095,8.30931
t2122,4.00776,5,16.3287,16.42792,4.00776,8.01551,12.02327,8.01551,8.31318
t2123,4.01004,5,16.33714,16.43613,4.01004,8.02007,12.03011,8.02007,8.31706
t2124,4.01232,5,16.34557,16.44434,4.01232,8.02464,12.03695,8.02464,8.32094
t2125,4.0146,5,16.35401,16.45255,4.0146,8.0292,12.0438,8.0292,8.32482
t2126,4.01688,5,16.36245,16.46077,4.01688,8.03376,12.05064,8.03376,8.3287
t2127,4.01916,5,16.37089,16.46898,4.01916,8.03832,12.05748,8.03832,8.33257
t2128,4.02144,5,16.37933,16.47719,4.02144,8.04288,12.06432,8.04288,8.33645
t2129,4.02372,5,16.38777,16.4854,4.02372,8.04745,12.07117,8.04745,8.34033
t2130,4.026,5,16.39621,16.49361,4.026,8.05201,12.07801,8.05201,8.34421
t2131,4.02828,5,16.40465,16.50182,4.02828,8.05657,12.08485,8.05657,8.34808
t2132,4.03057,5,16.41309,16.51004,4.03057,8.06113,12.0917,8.06113,8.35196
t2133,4.03285,5,16.42153,16.51825,4.03285,8.06569,12.09854,8.06569,8.35584
t2134,4.03513,5,16.42997,16.52646,4.03513,8.07026,12.10538,8.07026,8.35972
t2135,4.03741,5,16.43841,16.53467,4.03741,8.07482,12.11223,8.07482,8.36359
t2136,4.03969,5,16.44685,16.54288,4.03969,8.07938,12.11907,8.07938,8.36747
t2137,4.04197,5,16.45529,16.55109,4.04197,8.08394,12.12591,8.08394,8.37135
t2138,4.04425,5,16.46373,16.55931,4.04425,8.0885,12.13276,8.0885,8.37523
t2139,4.04653,5,16.47217,16.56752,4.04653,8.09307,12.1396,8.09307,8.37911
t2140,4.04881,5,16.48061,16.57573,4.04881,8.09763,12.14644,8.09763,8.38298
t2141,4.05109,5,16.48905,16.58394,4.05109,8.10219,12.15328,8.10219,8.38686
t2142,4.05338,5,16.49749,16.59215,4.05338,8.10675,12.16013,8.10675,8.39074
t2143,4.05566,5,16.50593,16.60036,4.05566,8.11131,12.16697,8.11131,8.39462
t2144,4.05794,5,16.51437,16.60858,4.05794,8.11588,12.17381,8.11588,8.39849
t2145,4.06022,5,16.52281,16.61679,4.06022,8.12044,12.18066,8.12044,8.40237
t2146,4.0625,5,16.53125,16.625,4.0625,8.125,12.1875,8.125,8.40625
t2147,4.06478,5,16.53969,16.63321,4.06478,8.12956,12.19434,8.12956,8.41013
t2148,4.06706,5,16.54813,16.64142,4.06706,8.13412,12.20119,8.13412,8.41401
t2149,4.06934,5,16.55657,16.64964,4.06934,8.13869,12.20803,8.13869,8.41788
t2150,4.07162,5,16.56501,16.65785,4.07162,8.14325,12.21487,8.14325,8.42176
t2151,4.07391,5,16.57345,16.66606,4.07391,8.14781,12.22172,8.14781,8.42564
t2152,4.07619,5,16.58189,16.67427,4.07619,8.15237,12.22856,8.15237,8.42952
t2153,4.07847,5,16.59033,16.68248,4.07847,8.15693,12.2354,8.15693,8.43339
t2154,4.08075,5,16.59877,16.69069,4.08075,8.1615,12.24224,8.1615,8.43727
t2155,4.08303,5,16.60721,16.69891,4.08303,8.16606,12.24909,8.16606,8.44115
t2156,4.08531,5,16.61565,16.70712,4.08531,8.17062,12.25593,8.17062,8.44503
t2157,4.08759,5,16.62409,16.71533,4.08759,8.17518,12.26277,8.17518,8.44891
t2158,4.08987,5,16.63253,16.72354,4.08987,8.17974,12.26962,8.17974,8.45278
t2159,4.09215,5,16.64097,16.73175,4.09215,8.18431,12.27646,8.18431,8.45666
t2160,4.09443,5,16.64941,16.73996,4.09443,8.18887,12.2833,8.18887,8.46054
t2161,4.09672,5,16.65785,16.74818,4.09672,8.19343,12.29015,8.19343,8.46442
t2162,4.099,5,16.66629,16.75639,4.099,8.19799,12.29699,8.19799,8.46829
t2163,4.10128,5,16.67473,16.7646,4.10128,8.20255,12.30383,8.20255,8.47217
t2164,4.10356,5,16.68317,16.77281,4.10356,8.20712,12.31068,8.20712,8.47605
t2165,4.10584,5,16.69161,16.78102,4.10584,8.21168,12.31752,8.21168,8.47993
t2166,4.10812,5,16.70005,16.78923,4.10812,8.21624,12.32436,8.21624,8.4838
t2167,4.1104,5,16.70849,16.79745,4.1104,8.2208,12.3312,8.2208,8.48768
t2168,4.11268,5,16.71693,16.80566,4.11268,8.22536,12.33805,8.22536,8.49156
t2169,4.11496,5,16.72536,16.81387,4.11496,8.22993,12.34489,8.22993,8.49544
t2170,4.11724,5,16.7338,16.82208,4.11724,8.23449,12.35173,8.23449,8.49932
t2171,4.11953,5,16.74224,16.83029,4.11953,8.23905,12.35858,8.23905,8.50319
t2172,4.12181,5,16.75068,16.8385,4.12181,8.24361,12.36542,8.24361,8.50707
t2173,4.12409,5,16.75912,16.84672,4.12409,8.24818,12.37226,8.24818,8.51095
t2174,4.12637,5,16.76756,16.85493,4.12637,8.25274,12.37911,8.25274,8.51483
t2175,4.12865,5,16.776,16.86314,4.12865,8.2573,12.38595,8.2573,8.5187
t2176,4.13093,5,16.78444,16.87135,4.13093,8.26186,12.39279,8.26186,8.52258
t2177,4.13321,5,16.79288,16.87956,4.13321,8.26642,12.39964,8.26642,8.52646
t2178,4.13549,5,16.80132,16.88777,4.13549,8.27099,12.40648,8.27099,8.53034
t2179,4.13777,5,16.80976,16.89599,4.13777,8.27555,12.41332,8.27555,8.53422
t2180,4.14005,5,16.8182,16.9042,4.14005,8.28011,12.42016,8.28011,8.53809
t2181,4.14234,5,16.82664,16.91241,4.14234,8.28467,12.42701,8.28467,8.54197
t2182,4.14462,5,16.83508,16.92062,4.14462,8.28923,12.43385,8.28923,8.54585
t2183,4.1469,5,16.84352,16.92883,4.1469,8.2938,12.44069,8.2938,8.54973
t2184,4.14918,5,16.85196,16.93704,4.14918,8.29836,12.44754,8.29836,8.5536
t2185,4.15146,5,16.8604,16.94526,4.15146,8.30292,12.45438,8.30292,8.55748
t2186,4.15374,5,16.86884,16.95347,4.15374,8.30748,12.46122,8.30748,8.56136
t2187,4.15602,5,16.87728,16.96168,4.15602,8.31204,12.46807,8.31204,8.56524
t2188,4.1583,5,16.88572,16.96989,4.1583,8.31661,12.47491,8.31661,8.56911
t2189,4.16058,5,16.89416,16.9781,4.16058,8.32117,12.48175,8.32117,8.57299
t2190,4.16286,5,16.9026,16.98631,4.16286,8.32573,12.48859,8.32573,8.57687
t2191,4.16515,5,16.91104,16.99453,4.16515,8.33029,12.49544,8.33029,8.58075
t2192,4.16743,5,16.91948,17.00274,4.16743,8.33485,12.50228,8.33485,8.58463
t2193,4.16971,5,16.92792,17.01095,4.16971,8.33942,12.50912,8.33942,8.5885
t2194,4.17199,5,16.93636,17.01916,4.17199,8.34398,12.51597,8.34398,8.59238
t2195,4.17427,5,16.9448,17.02737,4.17427,8.34854,12.52281,8.34854,8.59626
t2196,4.17655,5,16.95324,17.03558,4.17655,8.3531,12.52965,8.3531,8.60014
t2197,4.17883,5,16.96168,17.0438,4.17883,8.35766,12.5365,8.35766,8.60401
t2198,4.18111,5,16.97012,17.05201,4.18111,8.36223,12.54334,8.36223,8.60789
t2199,4.18339,5,16.97856,17.06022,4.18339,8.36679,12.55018,8.36679,8.61177
t2200,4.18568,5,16.987,17.06843,4.18568,8.37135,12.55703,8.37135,8.61565
t2201,4.18796,5,16.99544,17.07664,4.18796,8.37591,12.56387,8.37591,8.61953
t2202,4.19024,5,17.00388,17.08485,4.19024,8.38047,12.57071,8.38047,8.6234
t2203,4.19252,5,17.01232,17.09307,4.19252,8.38504,12.57755,8.38504,8.62728
t2204,4.1948,5,17.02076,17.10128,4.1948,8.3896,12.5844,8.3896,8.63116
t2205,4.19708,5,17.0292,17.10949,4.19708,8.39416,12.59124,8.39416,8.63504
t2206,4.19936,5,17.03764,17.1177,4.19936,8.39872,12.59808,8.39872,8.63891
t2207,4.20164,5,17.04608,17.12591,4.20164,8.40328,12.60493,8.40328,8.64279
t2208,4.20392,5,17.05452,17.13412,4.20392,8.40785,12.61177,8.40785,8.64667
t2209,4.2062,5,17.06296,17.14234,4.2062,8.41241,12.61861,8.41241,8.65055
t2210,4.20849,5,17.0714,17.15055,4.20849,8.41697,12.62546,8.41697,8.65443
t2211,4.21077,5,17.07984,17.15876,4.21077,8.42153,12.6323,8.42153,8.6583
t2212,4.21305,5,17.08828,17.16697,4.21305,8.42609,12.63914,8.42609,8.66218
t2213,4.21533,5,17.09672,17.17518,4.21533,8.43066,12.64599,8.43066,8.66606
t2214,4.21761,5,17.10516,17.18339,4.21761,8.43522,12.65283,8.43522,8.66994
t2215,4.21989,5,17.11359,17.19161,4.21989,8.43978,12.65967,8.43978,8.67381
t2216,4.22217,5,17.12203,17.19982,4.22217,8.44434,12.66651,8.44434,8.67769
t2217,4.22445,5,17.13047,17.20803,4.22445,8.44891,12.67336,8.44891,8.68157
t2218,4.22673,5,17.13891,17.21624,4.22673,8.45347,12.6802,8.45347,8.68545
t2219,4.22901,5,17.14735,17.22445,4.22901,8.45803,12.68704,8.45803,8.68932
t2220,4.2313,5,17.15579,17.23266,4.2313,8.46259,12.69389,8.46259,8.6932
t2221,4.23358,5,17.16423,17.24088,4.23358,8.46715,12.70073,8.46715,8.69708
t2222,4.23586,5,17.17267,17.24909,4.23586,8.47172,12.70757,8.47172,8.70096
t2223,4.23814,5,17.18111,17.2573,4.23814,8.47628,12.71442,8.47628,8.70484
t2224,4.24042,5,17.18955,17.26551,4.24042,8.48084,12.72126,8.48084,8.70871
t2225,4.2427,5,17.19799,17.27372,4.2427,8.4854,12.7281,8.4854,8.71259
t2226,4.24498,5,17.20643,17.28193,4.24498,8.48996,12.73495,8.48996,8.71647
t2227,4.24726,5,17.21487,17.29015,4.24726,8.49453,12.74179,8.49453,8.72035
t2228,4.24954,5,17.22331,17.29836,4.24954,8.49909,12.74863,8.49909,8.72422
t2229,4.25182,5,17.23175,17.30657,4.25182,8.50365,12.75547,8.50365,8.7281
t2230,4.25411,5,17.24019,17.31478,4.25411,8.50821,12.76232,8.50821,8.73198
t2231,4.25639,5,17.24863,17.32299,4.25639,8.51277,12.76916,8.51277,8.73586
t2232,4.25867,5,17.25707,17.3312,4.25867,8.51734,12.776,8.51734,8.73974
t2233,4.26095,5,17.26551,17.33942,4.26095,8.5219,12.78285,8.5219,8.74361
t2234,4.26323,5,17.27395,17.34763,4.26323,8.52646,12.78969,8.52646,8.74749
t2235,4.26551,5,17.28239,17.35584,4.26551,8.53102,12.79653,8.53102,8.75137
t2236,4.26779,5,17.29083,17.36405,4.26779,8.53558,12.80338,8.53558,8.75525
t2237,4.27007,5,17.29927,17.37226,4.27007,8.54015,12.81022,8.54015,8.75912
t2238,4.27235,5,17.30771,17.38047,4.27235,8.54471,12.81706,8.54471,8.763
t2239,4.27464,5,17.31615,17.38869,4.27464,8.54927,12.82391,8.54927,8.76688
t2240,4.27692,5,17.32459,17.3969,4.27692,8.55383,12.83075,8.55383,8.77076
t2241,4.2792,5,17.33303,17.40511,4.2792,8.55839,12.83759,8.55839,8.77464
t2242,4.28148,5,17.34147,17.41332,4.28148,8.56296,12.84443,8.56296,8.77851
