DATA,,,,,,,,
key,data,,,,,,,
token_name,Oxygen,,,,,,,
token_symbol,OXY,,,,,,,
start_date,01/12/2021,,,,,,,
start_tokens,10000000000,,,,,,,
emission_schedule,1D,,,,,,,
emission_type,linear_unlock,,,,,,,
emission_incentive,,,,,,,,
DISTRIBUTION,,,,,,,,
entity,Community Fund,Team,Serum Ecosystem Incentives,Maps Ecosystem Incentives,Product and Tech Growth,Private Sale,IEO,Partners
type,percentage,percentage,percentage,percentage,percentage,percentage,percentage,percentage
group,ecosystem,team_advisors,ecosystem,ecosystem,team_advisors,investors,public,team_advisors
emission,unlock,unlock,unlock,unlock,unlock,unlock,unlock,unlock
allocation,20,10,15,10,25,10,2,8.00
t1857,16.341731,8.170865,12.530668,8.170865,21.981928,8.170865,2.000000,6.536692
t1858,16.352683,8.176342,12.538061,8.176342,21.990964,8.176342,2.000000,6.541073
t1859,16.363636,8.181818,12.545455,8.181818,22.000000,8.181818,2.000000,6.545455
t1860,16.374589,8.187295,12.552848,8.187295,22.009036,8.187295,2.000000,6.549836
t1861,16.385542,8.192771,12.560241,8.192771,22.018072,8.192771,2.000000,6.554217
t1862,16.396495,8.198248,12.567634,8.198248,22.027108,8.198248,2.000000,6.558598
t1863,16.407448,8.203724,12.575027,8.203724,22.036145,8.203724,2.000000,6.562979
t1864,16.418401,8.209200,12.582421,8.209200,22.045181,8.209200,2.000000,6.567360
t1865,16.429354,8.214677,12.589814,8.214677,22.054217,8.214677,2.000000,6.571742
t1866,16.440307,8.220153,12.597207,8.220153,22.063253,8.220153,2.000000,6.576123
t1867,16.451260,8.225630,12.604600,8.225630,22.072289,8.225630,2.000000,6.580504
t1868,16.462212,8.231106,12.611993,8.231106,22.081325,8.231106,2.000000,6.584885
t1869,16.473165,8.236583,12.619387,8.236583,22.090361,8.236583,2.000000,6.589266
t1870,16.484118,8.242059,12.626780,8.242059,22.099398,8.242059,2.000000,6.593647
t1871,16.495071,8.247536,12.634173,8.247536,22.108434,8.247536,2.000000,6.598028
t1872,16.506024,8.253012,12.641566,8.253012,22.117470,8.253012,2.000000,6.602410
t1873,16.516977,8.258488,12.648959,8.258488,22.126506,8.258488,2.000000,6.606791
t1874,16.527930,8.263965,12.656353,8.263965,22.135542,8.263965,2.000000,6.611172
t1875,16.538883,8.269441,12.663746,8.269441,22.144578,8.269441,2.000000,6.615553
t1876,16.549836,8.274918,12.671139,8.274918,22.153614,8.274918,2.000000,6.619934
t1877,16.560789,8.280394,12.678532,8.280394,22.162651,8.280394,2.000000,6.624315
t1878,16.571742,8.285871,12.685926,8.285871,22.171687,8.285871,2.000000,6.628697
t1879,16.582694,8.291347,12.693319,8.291347,22.180723,8.291347,2.000000,6.633078
t1880,16.593647,8.296824,12.700712,8.296824,22.189759,8.296824,2.000000,6.637459
t1881,16.604600,8.302300,12.708105,8.302300,22.198795,8.302300,2.000000,6.641840
t1882,16.615553,8.307777,12.715498,8.307777,22.207831,8.307777,2.000000,6.646221
t1883,16.626506,8.313253,12.722892,8.313253,22.216867,8.313253,2.000000,6.650602
t1884,16.637459,8.318729,12.730285,8.318729,22.225904,8.318729,2.000000,6.654984
t1885,16.648412,8.324206,12.737678,8.324206,22.234940,8.324206,2.000000,6.659365
t1886,16.659365,8.329682,12.745071,8.329682,22.243976,8.329682,2.000000,6.663746
t1887,16.670318,8.335159,12.752464,8.335159,22.253012,8.335159,2.000000,6.668127
t1888,16.681271,8.340635,12.759858,8.340635,22.262048,8.340635,2.000000,6.672508
t1889,16.692223,8.346112,12.767251,8.346112,22.271084,8.346112,2.000000,6.676889
t1890,16.703176,8.351588,12.774644,8.351588,22.280120,8.351588,2.000000,6.681271
t1891,16.714129,8.357065,12.782037,8.357065,22.289157,8.357065,2.000000,6.685652
t1892,16.725082,8.362541,12.789430,8.362541,22.298193,8.362541,2.000000,6.690033
t1893,16.736035,8.368018,12.796824,8.368018,22.307229,8.368018,2.000000,6.694414
t1894,16.746988,8.373494,12.804217,8.373494,22.316265,8.373494,2.000000,6.698795
t1895,16.757941,8.378970,12.811610,8.378970,22.325301,8.378970,2.000000,6.703176
t1896,16.768894,8.384447,12.819003,8.384447,22.334337,8.384447,2.000000,6.707558
t1897,16.779847,8.389923,12.826396,8.389923,22.343373,8.389923,2.000000,6.711939
t1898,16.790800,8.395400,12.833790,8.395400,22.352410,8.395400,2.000000,6.716320
t1899,16.801752,8.400876,12.841183,8.400876,22.361446,8.400876,2.000000,6.720701
t1900,16.812705,8.406353,12.848576,8.406353,22.370482,8.406353,2.000000,6.725082
t1901,16.823658,8.411829,12.855969,8.411829,22.379518,8.411829,2.000000,6.729463
t1902,16.834611,8.417306,12.863363,8.417306,22.388554,8.417306,2.000000,6.733844
t1903,16.845564,8.422782,12.870756,8.422782,22.397590,8.422782,2.000000,6.738226
t1904,16.856517,8.428258,12.878149,8.428258,22.406627,8.428258,2.000000,6.742607
t1905,16.867470,8.433735,12.885542,8.433735,22.415663,8.433735,2.000000,6.746988
t1906,16.878423,8.439211,12.892935,8.439211,22.424699,8.439211,2.000000,6.751369
t1907,16.889376,8.444688,12.900329,8.444688,22.433735,8.444688,2.000000,6.755750
t1908,16.900329,8.450164,12.907722,8.450164,22.442771,8.450164,2.000000,6.760131
t1909,16.911281,8.455641,12.915115,8.455641,22.451807,8.455641,2.000000,6.764513
t1910,16.922234,8.461117,12.922508,8.461117,22.460843,8.461117,2.000000,6.768894
t1911,16.933187,8.466594,12.929901,8.466594,22.469880,8.466594,2.000000,6.773275
t1912,16.944140,8.472070,12.937295,8.472070,22.478916,8.472070,2.000000,6.777656
t1913,16.955093,8.477547,12.944688,8.477547,22.487952,8.477547,2.000000,6.782037
t1914,16.966046,8.483023,12.952081,8.483023,22.496988,8.483023,2.000000,6.786418
t1915,16.976999,8.488499,12.959474,8.488499,22.506024,8.488499,2.000000,6.790800
t1916,16.987952,8.493976,12.966867,8.493976,22.515060,8.493976,2.000000,6.795181
t1917,16.998905,8.499452,12.974261,8.499452,22.524096,8.499452,2.000000,6.799562
t1918,17.009858,8.504929,12.981654,8.504929,22.533133,8.504929,2.000000,6.803943
t1919,17.020811,8.510405,12.989047,8.510405,22.542169,8.510405,2.000000,6.808324
t1920,17.031763,8.515882,12.996440,8.515882,22.551205,8.515882,2.000000,6.812705
t1921,17.042716,8.521358,13.003834,8.521358,22.560241,8.521358,2.000000,6.817087
t1922,17.053669,8.526835,13.011227,8.526835,22.569277,8.526835,2.000000,6.821468
t1923,17.064622,8.532311,13.018620,8.532311,22.578313,8.532311,2.000000,6.825849
t1924,17.075575,8.537788,13.026013,8.537788,22.587349,8.537788,2.000000,6.830230
t1925,17.086528,8.543264,13.033406,8.543264,22.596386,8.543264,2.000000,6.834611
t1926,17.097481,8.548740,13.040800,8.548740,22.605422,8.548740,2.000000,6.838992
t1927,17.108434,8.554217,13.048193,8.554217,22.614458,8.554217,2.000000,6.843373
t1928,17.119387,8.559693,13.055586,8.559693,22.623494,8.559693,2.000000,6.847755
t1929,17.130340,8.565170,13.062979,8.565170,22.632530,8.565170,2.000000,6.852136
t1930,17.141292,8.570646,13.070372,8.570646,22.641566,8.570646,2.000000,6.856517
t1931,17.152245,8.576123,13.077766,8.576123,22.650602,8.576123,2.000000,6.860898
t1932,17.163198,8.581599,13.085159,8.581599,22.659639,8.581599,2.000000,6.865279
t1933,17.174151,8.587076,13.092552,8.587076,22.668675,8.587076,2.000000,6.869660
t1934,17.185104,8.592552,13.099945,8.592552,22.677711,8.592552,2.000000,6.874042
t1935,17.196057,8.598028,13.107338,8.598028,22.686747,8.598028,2.000000,6.878423
t1936,17.207010,8.603505,13.114732,8.603505,22.695783,8.603505,2.000000,6.882804
t1937,17.217963,8.608981,13.122125,8.608981,22.704819,8.608981,2.000000,6.887185
t1938,17.228916,8.614458,13.129518,8.614458,22.713855,8.614458,2.000000,6.891566
t1939,17.239869,8.619934,13.136911,8.619934,22.722892,8.619934,2.000000,6.895947
t1940,17.250821,8.625411,13.144304,8.625411,22.731928,8.625411,2.000000,6.900329
t1941,17.261774,8.630887,13.151698,8.630887,22.740964,8.630887,2.000000,6.904710
t1942,17.272727,8.636364,13.159091,8.636364,22.750000,8.636364,2.000000,6.909091
t1943,17.283680,8.641840,13.166484,8.641840,22.759036,8.641840,2.000000,6.913472
t1944,17.294633,8.647317,13.173877,8.647317,22.768072,8.647317,2.000000,6.917853
t1945,17.305586,8.652793,13.181271,8.652793,22.777108,8.652793,2.000000,6.922234
t1946,17.316539,8.658269,13.188664,8.658269,22.786145,8.658269,2.000000,6.926616
t1947,17.327492,8.663746,13.196057,8.663746,22.795181,8.663746,2.000000,6.930997
t1948,17.338445,8.669222,13.203450,8.669222,22.804217,8.669222,2.000000,6.935378
t1949,17.349398,8.674699,13.210843,8.674699,22.813253,8.674699,2.000000,6.939759
t1950,17.360350,8.680175,13.218237,8.680175,22.822289,8.680175,2.000000,6.944140
t1951,17.371303,8.685652,13.225630,8.685652,22.831325,8.685652,2.000000,6.948521
t1952,17.382256,8.691128,13.233023,8.691128,22.840361,8.691128,2.000000,6.952903
t1953,17.393209,8.696605,13.240416,8.696605,22.849398,8.696605,2.000000,6.957284
t1954,17.404162,8.702081,13.247809,8.702081,22.858434,8.702081,2.000000,6.961665
t1955,17.415115,8.707558,13.255203,8.707558,22.867470,8.707558,2.000000,6.966046
t1956,17.426068,8.713034,13.262596,8.713034,22.876506,8.713034,2.000000,6.970427
t1957,17.437021,8.718510,13.269989,8.718510,22.885542,8.718510,2.000000,6.974808
t1958,17.447974,8.723987,13.277382,8.723987,22.894578,8.723987,2.000000,6.979189
t1959,17.458927,8.729463,13.284775,8.729463,22.903614,8.729463,2.000000,6.983571
t1960,17.469880,8.734940,13.292169,8.734940,22.912651,8.734940,2.000000,6.987952
t1961,17.480832,8.740416,13.299562,8.740416,22.921687,8.740416,2.000000,6.992333
t1962,17.491785,8.745893,13.306955,8.745893,22.930723,8.745893,2.000000,6.996714
t1963,17.502738,8.751369,13.314348,8.751369,22.939759,8.751369,2.000000,7.001095
t1964,17.513691,8.756846,13.321742,8.756846,22.948795,8.756846,2.000000,7.005476
t1965,17.524644,8.762322,13.329135,8.762322,22.957831,8.762322,2.000000,7.009858
t1966,17.535597,8.767798,13.336528,8.767798,22.966867,8.767798,2.000000,7.014239
t1967,17.546550,8.773275,13.343921,8.773275,22.975904,8.773275,2.000000,7.018620
t1968,17.557503,8.778751,13.351314,8.778751,22.984940,8.778751,2.000000,7.023001
t1969,17.568456,8.784228,13.358708,8.784228,22.993976,8.784228,2.000000,7.027382
t1970,17.579409,8.789704,13.366101,8.789704,23.003012,8.789704,2.000000,7.031763
t1971,17.590361,8.795181,13.373494,8.795181,23.012048,8.795181,2.000000,7.036145
t1972,17.601314,8.800657,13.380887,8.800657,23.021084,8.800657,2.000000,7.040526
t1973,17.612267,8.806134,13.388280,8.806134,23.030120,8.806134,2.000000,7.044907
t1974,17.623220,8.811610,13.395674,8.811610,23.039157,8.811610,2.000000,7.049288
t1975,17.634173,8.817087,13.403067,8.817087,23.048193,8.817087,2.000000,7.053669
t1976,17.645126,8.822563,13.410460,8.822563,23.057229,8.822563,2.000000,7.058050
t1977,17.656079,8.828039,13.417853,8.828039,23.066265,8.828039,2.000000,7.062432
t1978,17.667032,8.833516,13.425246,8.833516,23.075301,8.833516,2.000000,7.066813
t1979,17.677985,8.838992,13.432640,8.838992,23.084337,8.838992,2.000000,7.071194
t1980,17.688938,8.844469,13.440033,8.844469,23.093373,8.844469,2.000000,7.075575
t1981,17.699890,8.849945,13.447426,8.849945,23.102410,8.849945,2.000000,7.079956
t1982,17.710843,8.855422,13.454819,8.855422,23.111446,8.855422,2.000000,7.084337
t1983,17.721796,8.860898,13.462212,8.860898,23.120482,8.860898,2.000000,7.088719
t1984,17.732749,8.866375,13.469606,8.866375,23.129518,8.866375,2.000000,7.093100
t1985,17.743702,8.871851,13.476999,8.871851,23.138554,8.871851,2.000000,7.097481
t1986,17.754655,8.877327,13.484392,8.877327,23.147590,8.877327,2.000000,7.101862
t1987,17.765608,8.882804,13.491785,8.882804,23.156627,8.882804,2.000000,7.106243
t1988,17.776561,8.888280,13.499179,8.888280,23.165663,8.888280,2.000000,7.110624
t1989,17.787514,8.893757,13.506572,8.893757,23.174699,8.893757,2.000000,7.115005
t1990,17.798467,8.899233,13.513965,8.899233,23.183735,8.899233,2.000000,7.119387
t1991,17.809419,8.904710,13.521358,8.904710,23.192771,8.904710,2.000000,7.123768
t1992,17.820372,8.910186,13.528751,8.910186,23.201807,8.910186,2.000000,7.128149
t1993,17.831325,8.915663,13.536145,8.915663,23.210843,8.915663,2.000000,7.132530
t1994,17.842278,8.921139,13.543538,8.921139,23.219880,8.921139,2.000000,7.136911
t1995,17.853231,8.926616,13.550931,8.926616,23.228916,8.926616,2.000000,7.141292
t1996,17.864184,8.932092,13.558324,8.932092,23.237952,8.932092,2.000000,7.145674
t1997,17.875137,8.937568,13.565717,8.937568,23.246988,8.937568,2.000000,7.150055
t1998,17.886090,8.943045,13.573111,8.943045,23.256024,8.943045,2.000000,7.154436
t1999,17.897043,8.948521,13.580504,8.948521,23.265060,8.948521,2.000000,7.158817
t2000,17.907996,8.953998,13.587897,8.953998,23.274096,8.953998,2.000000,7.163198
t2001,17.918949,8.959474,13.595290,8.959474,23.283133,8.959474,2.000000,7.167579
t2002,17.929901,8.964951,13.602683,8.964951,23.292169,8.964951,2.000000,7.171961
t2003,17.940854,8.970427,13.610077,8.970427,23.301205,8.970427,2.000000,7.176342
t2004,17.951807,8.975904,13.617470,8.975904,23.310241,8.975904,2.000000,7.180723
t2005,17.962760,8.981380,13.624863,8.981380,23.319277,8.981380,2.000000,7.185104
t2006,17.973713,8.986857,13.632256,8.986857,23.328313,8.986857,2.000000,7.189485
t2007,17.984666,8.992333,13.639650,8.992333,23.337349,8.992333,2.000000,7.193866
t2008,17.995619,8.997809,13.647043,8.997809,23.346386,8.997809,2.000000,7.198248
t2009,18.006572,9.003286,13.654436,9.003286,23.355422,9.003286,2.000000,7.202629
t2010,18.017525,9.008762,13.661829,9.008762,23.364458,9.008762,2.000000,7.207010
t2011,18.028478,9.014239,13.669222,9.014239,23.373494,9.014239,2.000000,7.211391
t2012,18.039430,9.019715,13.676616,9.019715,23.382530,9.019715,2.000000,7.215772
t2013,18.050383,9.025192,13.684009,9.025192,23.391566,9.025192,2.000000,7.220153
t2014,18.061336,9.030668,13.691402,9.030668,23.400602,9.030668,2.000000,7.224535
t2015,18.072289,9.036145,13.698795,9.036145,23.409639,9.036145,2.000000,7.228916
t2016,18.083242,9.041621,13.706188,9.041621,23.418675,9.041621,2.000000,7.233297
t2017,18.094195,9.047097,13.713582,9.047097,23.427711,9.047097,2.000000,7.237678
t2018,18.105148,9.052574,13.720975,9.052574,23.436747,9.052574,2.000000,7.242059
t2019,18.116101,9.058050,13.728368,9.058050,23.445783,9.058050,2.000000,7.246440
t2020,18.127054,9.063527,13.735761,9.063527,23.454819,9.063527,2.000000,7.250821
t2021,18.138007,9.069003,13.743154,9.069003,23.463855,9.069003,2.000000,7.255203
t2022,18.148959,9.074480,13.750548,9.074480,23.472892,9.074480,2.000000,7.259584
t2023,18.159912,9.079956,13.757941,9.079956,23.481928,9.079956,2.000000,7.263965
t2024,18.170865,9.085433,13.765334,9.085433,23.490964,9.085433,2.000000,7.268346
t2025,18.181818,9.090909,13.772727,9.090909,23.500000,9.090909,2.000000,7.272727
t2026,18.192771,9.096386,13.780120,9.096386,23.509036,9.096386,2.000000,7.277108
t2027,18.203724,9.101862,13.787514,9.101862,23.518072,9.101862,2.000000,7.281490
t2028,18.214677,9.107338,13.794907,9.107338,23.527108,9.107338,2.000000,7.285871
t2029,18.225630,9.112815,13.802300,9.112815,23.536145,9.112815,2.000000,7.290252
t2030,18.236583,9.118291,13.809693,9.118291,23.545181,9.118291,2.000000,7.294633
t2031,18.247536,9.123768,13.817087,9.123768,23.554217,9.123768,2.000000,7.299014
t2032,18.258488,9.129244,13.824480,9.129244,23.563253,9.129244,2.000000,7.303395
t2033,18.269441,9.134721,13.831873,9.134721,23.572289,9.134721,2.000000,7.307777
t2034,18.280394,9.140197,13.839266,9.140197,23.581325,9.140197,2.000000,7.312158
t2035,18.291347,9.145674,13.846659,9.145674,23.590361,9.145674,2.000000,7.316539
t2036,18.302300,9.151150,13.854053,9.151150,23.599398,9.151150,2.000000,7.320920
t2037,18.313253,9.156627,13.861446,9.156627,23.608434,9.156627,2.000000,7.325301
t2038,18.324206,9.162103,13.868839,9.162103,23.617470,9.162103,2.000000,7.329682
t2039,18.335159,9.167579,13.876232,9.167579,23.626506,9.167579,2.000000,7.334064
t2040,18.346112,9.173056,13.883625,9.173056,23.635542,9.173056,2.000000,7.338445
t2041,18.357065,9.178532,13.891019,9.178532,23.644578,9.178532,2.000000,7.342826
t2042,18.368018,9.184009,13.898412,9.184009,23.653614,9.184009,2.000000,7.347207
t2043,18.378970,9.189485,13.905805,9.189485,23.662651,9.189485,2.000000,7.351588
t2044,18.389923,9.194962,13.913198,9.194962,23.671687,9.194962,2.000000,7.355969
t2045,18.400876,9.200438,13.920591,9.200438,23.680723,9.200438,2.000000,7.360350
t2046,18.411829,9.205915,13.927985,9.205915,23.689759,9.205915,2.000000,7.364732
t2047,18.422782,9.211391,13.935378,9.211391,23.698795,9.211391,2.000000,7.369113
t2048,18.433735,9.216867,13.942771,9.216867,23.707831,9.216867,2.000000,7.373494
t2049,18.444688,9.222344,13.950164,9.222344,23.716867,9.222344,2.000000,7.377875
t2050,18.455641,9.227820,13.957558,9.227820,23.725904,9.227820,2.000000,7.382256
t2051,18.466594,9.233297,13.964951,9.233297,23.734940,9.233297,2.000000,7.386637
t2052,18.477547,9.238773,13.972344,9.238773,23.743976,9.238773,2.000000,7.391019
t2053,18.488499,9.244250,13.979737,9.244250,23.753012,9.244250,2.000000,7.395400
t2054,18.499452,9.249726,13.987130,9.249726,23.762048,9.249726,2.000000,7.399781
t2055,18.510405,9.255203,13.994524,9.255203,23.771084,9.255203,2.000000,7.404162
t2056,18.521358,9.260679,14.001917,9.260679,23.780120,9.260679,2.000000,7.408543
t2057,18.532311,9.266156,14.009310,9.266156,23.789157,9.266156,2.000000,7.412924
t2058,18.543264,9.271632,14.016703,9.271632,23.798193,9.271632,2.000000,7.417306
t2059,18.554217,9.277108,14.024096,9.277108,23.807229,9.277108,2.000000,7.421687
t2060,18.565170,9.282585,14.031490,9.282585,23.816265,9.282585,2.000000,7.426068
t2061,18.576123,9.288061,14.038883,9.288061,23.825301,9.288061,2.000000,7.430449
t2062,18.587076,9.293538,14.046276,9.293538,23.834337,9.293538,2.000000,7.434830
t2063,18.598028,9.299014,14.053669,9.299014,23.843373,9.299014,2.000000,7.439211
t2064,18.608981,9.304491,14.061062,9.304491,23.852410,9.304491,2.000000,7.443593
t2065,18.619934,9.309967,14.068456,9.309967,23.861446,9.309967,2.000000,7.447974
t2066,18.630887,9.315444,14.075849,9.315444,23.870482,9.315444,2.000000,7.452355
t2067,18.641840,9.320920,14.083242,9.320920,23.879518,9.320920,2.000000,7.456736
t2068,18.652793,9.326396,14.090635,9.326396,23.888554,9.326396,2.000000,7.461117
t2069,18.663746,9.331873,14.098028,9.331873,23.897590,9.331873,2.000000,7.465498
t2070,18.674699,9.337349,14.105422,9.337349,23.906627,9.337349,2.000000,7.469880
t2071,18.685652,9.342826,14.112815,9.342826,23.915663,9.342826,2.000000,7.474261
t2072,18.696605,9.348302,14.120208,9.348302,23.924699,9.348302,2.000000,7.478642
t2073,18.707558,9.353779,14.127601,9.353779,23.933735,9.353779,2.000000,7.483023
t2074,18.718510,9.359255,14.134995,9.359255,23.942771,9.359255,2.000000,7.487404
t2075,18.729463,9.364732,14.142388,9.364732,23.951807,9.364732,2.000000,7.491785
t2076,18.740416,9.370208,14.149781,9.370208,23.960843,9.370208,2.000000,7.496166
t2077,18.751369,9.375685,14.157174,9.375685,23.969880,9.375685,2.000000,7.500548
t2078,18.762322,9.381161,14.164567,9.381161,23.978916,9.381161,2.000000,7.504929
t2079,18.773275,9.386637,14.171961,9.386637,23.987952,9.386637,2.000000,7.509310
t2080,18.784228,9.392114,14.179354,9.392114,23.996988,9.392114,2.000000,7.513691
t2081,18.795181,9.397590,14.186747,9.397590,24.006024,9.397590,2.000000,7.518072
t2082,18.806134,9.403067,14.194140,9.403067,24.015060,9.403067,2.000000,7.522453
t2083,18.817087,9.408543,14.201533,9.408543,24.024096,9.408543,2.000000,7.526835
t2084,18.828039,9.414020,14.208927,9.414020,24.033133,9.414020,2.000000,7.531216
t2085,18.838992,9.419496,14.216320,9.419496,24.042169,9.419496,2.000000,7.535597
t2086,18.849945,9.424973,14.223713,9.424973,24.051205,9.424973,2.000000,7.539978
t2087,18.860898,9.430449,14.231106,9.430449,24.060241,9.430449,2.000000,7.544359
t2088,18.871851,9.435926,14.238499,9.435926,24.069277,9.435926,2.000000,7.548740
t2089,18.882804,9.441402,14.245893,9.441402,24.078313,9.441402,2.000000,7.553122
t2090,18.893757,9.446878,14.253286,9.446878,24.087349,9.446878,2.000000,7.557503
t2091,18.904710,9.452355,14.260679,9.452355,24.096386,9.452355,2.000000,7.561884
t2092,18.915663,9.457831,14.268072,9.457831,24.105422,9.457831,2.000000,7.566265
t2093,18.926616,9.463308,14.275465,9.463308,24.114458,9.463308,2.000000,7.570646
t2094,18.937568,9.468784,14.282859,9.468784,24.123494,9.468784,2.000000,7.575027
t2095,18.948521,9.474261,14.290252,9.474261,24.132530,9.474261,2.000000,7.579409
t2096,18.959474,9.479737,14.297645,9.479737,24.141566,9.479737,2.000000,7.583790
t2097,18.970427,9.485214,14.305038,9.485214,24.150602,9.485214,2.000000,7.588171
t2098,18.981380,9.490690,14.312432,9.490690,24.159639,9.490690,2.000000,7.592552
t2099,18.992333,9.496166,14.319825,9.496166,24.168675,9.496166,2.000000,7.596933
t2100,19.003286,9.501643,14.327218,9.501643,24.177711,9.501643,2.000000,7.601314
t2101,19.014239,9.507119,14.334611,9.507119,24.186747,9.507119,2.000000,7.605696
t2102,19.025192,9.512596,14.342004,9.512596,24.195783,9.512596,2.000000,7.610077
t2103,19.036145,9.518072,14.349398,9.518072,24.204819,9.518072,2.000000,7.614458
t2104,19.047097,9.523549,14.356791,9.523549,24.213855,9.523549,2.000000,7.618839
t2105,19.058050,9.529025,14.364184,9.529025,24.222892,9.529025,2.000000,7.623220
t2106,19.069003,9.534502,14.371577,9.534502,24.231928,9.534502,2.000000,7.627601
t2107,19.079956,9.539978,14.378970,9.539978,24.240964,9.539978,2.000000,7.631982
t2108,19.090909,9.545455,14.386364,9.545455,24.250000,9.545455,2.000000,7.636364
t2109,19.101862,9.550931,14.393757,9.550931,24.259036,9.550931,2.000000,7.640745
t2110,19.112815,9.556407,14.401150,9.556407,24.268072,9.556407,2.000000,7.645126
t2111,19.123768,9.561884,14.408543,9.561884,24.277108,9.561884,2.000000,7.649507
t2112,19.134721,9.567360,14.415936,9.567360,24.286145,9.567360,2.000000,7.653888
t2113,19.145674,9.572837,14.423330,9.572837,24.295181,9.572837,2.000000,7.658269
t2114,19.156627,9.578313,14.430723,9.578313,24.304217,9.578313,2.000000,7.662651
t2115,19.167579,9.583790,14.438116,9.583790,24.313253,9.583790,2.000000,7.667032
t2116,19.178532,9.589266,14.445509,9.589266,24.322289,9.589266,2.000000,7.671413
t2117,19.189485,9.594743,14.452903,9.594743,24.331325,9.594743,2.000000,7.675794
t2118,19.200438,9.600219,14.460296,9.600219,24.340361,9.600219,2.000000,7.680175
t2119,19.211391,9.605696,14.467689,9.605696,24.349398,9.605696,2.000000,7.684556
t2120,19.222344,9.611172,14.475082,9.611172,24.358434,9.611172,2.000000,7.688938
t2121,19.233297,9.616648,14.482475,9.616648,24.367470,9.616648,2.000000,7.693319
t2122,19.244250,9.622125,14.489869,9.622125,24.376506,9.622125,2.000000,7.697700
t2123,19.255203,9.627601,14.497262,9.627601,24.385542,9.627601,2.000000,7.702081
t2124,19.266156,9.633078,14.504655,9.633078,24.394578,9.633078,2.000000,7.706462
t2125,19.277108,9.638554,14.512048,9.638554,24.403614,9.638554,2.000000,7.710843
t2126,19.288061,9.644031,14.519441,9.644031,24.412651,9.644031,2.000000,7.715225
t2127,19.299014,9.649507,14.526835,9.649507,24.421687,9.649507,2.000000,7.719606
t2128,19.309967,9.654984,14.534228,9.654984,24.430723,9.654984,2.000000,7.723987
t2129,19.320920,9.660460,14.541621,9.660460,24.439759,9.660460,2.000000,7.728368
t2130,19.331873,9.665936,14.549014,9.665936,24.448795,9.665936,2.000000,7.732749
t2131,19.342826,9.671413,14.556407,9.671413,24.457831,9.671413,2.000000,7.737130
t2132,19.353779,9.676889,14.563801,9.676889,24.466867,9.676889,2.000000,7.741512
t2133,19.364732,9.682366,14.571194,9.682366,24.475904,9.682366,2.000000,7.745893
t2134,19.375685,9.687842,14.578587,9.687842,24.484940,9.687842,2.000000,7.750274
t2135,19.386637,9.693319,14.585980,9.693319,24.493976,9.693319,2.000000,7.754655
t2136,19.397590,9.698795,14.593373,9.698795,24.503012,9.698795,2.000000,7.759036
t2137,19.408543,9.704272,14.600767,9.704272,24.512048,9.704272,2.000000,7.763417
t2138,19.419496,9.709748,14.608160,9.709748,24.521084,9.709748,2.000000,7.767798
t2139,19.430449,9.715225,14.615553,9.715225,24.530120,9.715225,2.000000,7.772180
t2140,19.441402,9.720701,14.622946,9.720701,24.539157,9.720701,2.000000,7.776561
t2141,19.452355,9.726177,14.630340,9.726177,24.548193,9.726177,2.000000,7.780942
t2142,19.463308,9.731654,14.637733,9.731654,24.557229,9.731654,2.000000,7.785323
t2143,19.474261,9.737130,14.645126,9.737130,24.566265,9.737130,2.000000,7.789704
t2144,19.485214,9.742607,14.652519,9.742607,24.575301,9.742607,2.000000,7.794085
t2145,19.496166,9.748083,14.659912,9.748083,24.584337,9.748083,2.000000,7.798467
t2146,19.507119,9.753560,14.667306,9.753560,24.593373,9.753560,2.000000,7.802848
t2147,19.518072,9.759036,14.674699,9.759036,24.602410,9.759036,2.000000,7.807229
t2148,19.529025,9.764513,14.682092,9.764513,24.611446,9.764513,2.000000,7.811610
t2149,19.539978,9.769989,14.689485,9.769989,24.620482,9.769989,2.000000,7.815991
t2150,19.550931,9.775465,14.696878,9.775465,24.629518,9.775465,2.000000,7.820372
t2151,19.561884,9.780942,14.704272,9.780942,24.638554,9.780942,2.000000,7.824754
t2152,19.572837,9.786418,14.711665,9.786418,24.647590,9.786418,2.000000,7.829135
t2153,19.583790,9.791895,14.719058,9.791895,24.656627,9.791895,2.000000,7.833516
t2154,19.594743,9.797371,14.726451,9.797371,24.665663,9.797371,2.000000,7.837897
t2155,19.605696,9.802848,14.733844,9.802848,24.674699,9.802848,2.000000,7.842278
t2156,19.616648,9.808324,14.741238,9.808324,24.683735,9.808324,2.000000,7.846659
t2157,19.627601,9.813801,14.748631,9.813801,24.692771,9.813801,2.000000,7.851041
t2158,19.638554,9.819277,14.756024,9.819277,24.701807,9.819277,2.000000,7.855422
t2159,19.649507,9.824754,14.763417,9.824754,24.710843,9.824754,2.000000,7.859803
t2160,19.660460,9.830230,14.770811,9.830230,24.719880,9.830230,2.000000,7.864184
t2161,19.671413,9.835706,14.778204,9.835706,24.728916,9.835706,2.000000,7.868565
t2162,19.682366,9.841183,14.785597,9.841183,24.737952,9.841183,2.000000,7.872946
t2163,19.693319,9.846659,14.792990,9.846659,24.746988,9.846659,2.000000,7.877327
t2164,19.704272,9.852136,14.800383,9.852136,24.756024,9.852136,2.000000,7.881709
t2165,19.715225,9.857612,14.807777,9.857612,24.765060,9.857612,2.000000,7.886090
t2166,19.726177,9.863089,14.815170,9.863089,24.774096,9.863089,2.000000,7.890471
